date,chamber,timepoint,plant,T0,T3,Avg,Radius (cm),Height (cm),Ht (cm),Ht Adj (Cm),Vol (cm3),Vol (L),Area (cm2),Area (m2),time_min,ch4_ppm,c2o_ppm,n2o_ppm,ppm_min,ppm_min,ppm_min,uL,ug.ch4c.m2,mg.CH4-N.m-2 ,g.CH4-N.m-2,ug.co2c.m2,mg.CO2-N.m-2,g.CO2-N.m-2,ug.n2on.m2,mg.N2O-N.m-2,g.N2O-N.m-2,,,,
8/11/2016,11P,T1,P,25.3,30.2,27.75,4.1275,0,19.5,19.5,1044,1.044,54,0.005,30,2.312,410.638,0.344,0.000,-1.191,-3.12787E-05,29.50082372,183.3684694,0.183368469,0.018336847,32571.75644,32.57175644,3.257175644,63.69,0.0637,0.01,,,,
8/11/2016,,T2,P,25.3,30.2,27.75,4.1275,0,19.5,19.5,1044,1.044,54,0.005,60,2.339,360.777,0.343,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,25.3,30.2,27.75,4.1275,0,19.5,19.5,1044,1.044,54,0.005,120,,245.208,0.341,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,25.3,30.2,27.75,4.1275,0,19.5,19.5,1044,1.044,54,0.005,180,2.386,241.459,0.339,,,,,,,,,,,,,,,,,
8/11/2016,12N,T1,N,25.7,31.9,28.8,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,2.160,669.837,0.311,0.001,5.645,-6.91595E-06,24.51850082,190.3132775,0.190313277,0.019031328,59010.42939,59.01042939,5.901042939,63.87,0.0639,0.01,,,,
8/11/2016,,T2,N,25.7,31.9,28.8,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,2.194,,0.344,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,25.7,31.9,28.8,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,2.248,1259.596,0.337,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,25.7,31.9,28.8,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,,1504.882,0.318,,,,,,,,,,,,,,,,,
8/11/2016,12P,T1,P,25.6,30.8,28.2,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,2.137,1168.680,0.347,0.000,-8.635,-4.61571E-05,29.53047776,156.3398727,0.156339873,0.015633987,85482.82015,85.48282015,8.548282015,59.26,0.0593,0.01,,,,
8/11/2016,,T2,P,25.6,30.8,28.2,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,2.172,428.993,0.323,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,25.6,30.8,28.2,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,,295.412,0.328,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,25.6,30.8,28.2,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,2.215,,0.334,,,,,,,,,,,,,,,,,
8/11/2016,13N,T1,N,26,33.3,28.925,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,2.253,967.353,0.334,-0.002,-2.629,-0.001005069,24.54311367,203.7809893,0.203780989,0.020378099,87500.01847,87.50001847,8.750001847,70.44,0.0704,0.01,,,,
8/11/2016,,T2,N,26,33.3,29.65,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,2.122,728.425,0.280,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,26,33.3,29.65,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,2.046,,0.239,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,26,33.3,29.65,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,,519.654,,,,,,,,,,,,,,,,,,
8/11/2016,13P,T1,P,26.2,32.2,29.2,4.1275,0,18.0,18.0,963,0.963,54,0.005,30,2.343,617.789,0.331,0.002,2.912,0.000193327,29.58978583,171.062649,0.171062649,0.017106265,45097.43825,45.09743825,4.509743825,56.36,0.0564,0.01,,,,
8/11/2016,,T2,P,26.2,32.2,29.2,4.1275,0,18.0,18.0,963,0.963,54,0.005,60,2.381,749.378,,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,26.2,32.2,29.2,4.1275,0,18.0,18.0,963,0.963,54,0.005,120,2.483,888.692,0.345,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,26.2,32.2,29.2,4.1275,0,18.0,18.0,963,0.963,54,0.005,180,,,0.360,,,,,,,,,,,,,,,,,
8/11/2016,14N,T1,N,25.8,30.3,28.05,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,2.451,810.587,0.352,-0.001,-4.829,-0.000128112,24.89589786,224.4542014,0.224454201,0.02244542,74234.69826,74.23469826,7.423469826,75.26,0.0753,0.01,,,,
8/11/2016,,T2,N,25.8,30.3,28.05,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,2.435,353.282,0.345,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,25.8,30.3,28.05,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,,313.524,0.341,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,25.8,30.3,28.05,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,2.347,,0.331,,,,,,,,,,,,,,,,,
8/11/2016,14P,T1,P,25.7,31.1,28.4,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,2.240,685.344,0.358,-0.001,2.026,8.14598E-05,30.07413509,169.8501487,0.169850149,0.016985015,51957.74137,51.95774137,5.195774137,63.31,0.0633,0.01,,,,
8/11/2016,,T2,P,25.7,31.1,28.4,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,,737.693,0.323,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,25.7,31.1,28.4,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,2.247,895.633,0.329,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,25.7,31.1,28.4,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,2.156,977.709,0.363,,,,,,,,,,,,,,,,,
8/11/2016,15N,T1,N,25.7,31.1,28.4,4.1275,0,19.5,19.5,1044,1.044,54,0.005,30,1.840,328.835,0.275,0.002,-0.332,0.000350563,24.96153213,172.5299717,0.172529972,0.017252997,30826.4252,30.8264252,3.08264252,60.25,0.0602,0.01,,,,
8/11/2016,,T2,N,25.7,31.1,28.4,4.1275,0,19.5,19.5,1044,1.044,54,0.005,60,2.024,,0.305,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,25.7,31.1,28.4,4.1275,0,19.5,19.5,1044,1.044,54,0.005,120,2.116,280.988,0.313,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,25.7,31.1,28.4,4.1275,0,19.5,19.5,1044,1.044,54,0.005,180,2.214,281.587,0.335,,,,,,,,,,,,,,,,,
8/11/2016,15P,T1,P,26.1,31.3,28.7,4.1275,0,20.0,20.0,1070,1.070,54,0.005,30,2.117,1015.264,0.340,0.000,4.770,0.000145294,30.09390445,168.8239823,0.168823982,0.016882398,80967.68441,80.96768441,8.096768441,63.34,0.0633,0.01,,,,
8/11/2016,,T2,P,26.1,31.3,28.7,4.1275,0,20.0,20.0,1070,1.070,54,0.005,60,,1339.061,,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,26.1,31.3,28.7,4.1275,0,20.0,20.0,1070,1.070,54,0.005,120,2.150,1480.711,0.360,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,26.1,31.3,28.7,4.1275,0,20.0,20.0,1070,1.070,54,0.005,180,2.174,,0.361,,,,,,,,,,,,,,,,,
8/11/2016,16N,T1,N,26.4,32.5,29.45,4.1275,0,19.5,19.5,1044,1.044,54,0.005,30,6.868,1258.491,6.769,-0.034,0.762,-0.04530678,25.07639209,640.8484067,0.640848407,0.064084841,117435.895,117.435895,11.7435895,1473.91,1.4739,0.15,,,,
8/11/2016,,T2,N,26.4,32.5,29.45,4.1275,0,19.5,19.5,1044,1.044,54,0.005,60,,1336.539,,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,26.4,32.5,29.45,4.1275,0,19.5,19.5,1044,1.044,54,0.005,120,2.261,,0.366,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,26.4,32.5,29.45,4.1275,0,19.5,19.5,1044,1.044,54,0.005,180,1.949,1391.148,0.306,,,,,,,,,,,,,,,,,
8/11/2016,16P,T1,P,26.1,31.3,28.7,4.1275,0,19.5,19.5,1044,1.044,54,0.005,30,2.083,433.154,0.301,0.002,-1.075,7.77418E-05,30.09390445,161.9316949,0.161931695,0.016193169,33680.60514,33.68060514,3.368060514,54.55,0.0545,0.01,,,,
8/11/2016,,T2,P,26.1,31.3,28.7,4.1275,0,19.5,19.5,1044,1.044,54,0.005,60,,,0.303,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,26.1,31.3,28.7,4.1275,0,19.5,19.5,1044,1.044,54,0.005,120,2.258,276.615,,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,26.1,31.3,28.7,4.1275,0,19.5,19.5,1044,1.044,54,0.005,180,2.364,280.400,0.312,,,,,,,,,,,,,,,,,
8/11/2016,17N,T1,N,25.3,29.6,27.45,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,5.757,640.872,0.295,0.009,0.203,0.000142413,24.83846787,514.5462148,0.514546215,0.051454621,57279.52883,57.27952883,5.727952883,61.43,0.0614,0.01,,,,
8/11/2016,,T2,N,25.3,29.6,27.45,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,6.319,477.718,0.262,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,25.3,29.6,27.45,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,,693.487,0.304,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,25.3,29.6,27.45,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,7.264,585.007,0.300,,,,,,,,,,,,,,,,,
8/11/2016,17P,T1,P,25.6,29.3,27.45,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,3.884,283.593,0.273,-0.013,0.914,0.000250664,29.89621087,296.2239369,0.296223937,0.029622394,21627.87093,21.62787093,2.162787093,48.63,0.0486,0.00,,,,
8/11/2016,,T2,P,25.6,29.3,27.45,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,3.413,,,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,25.6,29.3,27.45,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,,372.849,0.281,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,25.6,29.3,27.45,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,1.957,419.625,0.313,,,,,,,,,,,,,,,,,
8/11/2016,18N,T1,N,26.1,34.9,30.5,4.1275,0,18.5,18.5,990,0.990,54,0.005,30,2.032,891.351,2.032,0.001,5.028,-0.009147859,25.27329489,178.5188084,0.178518808,0.017851881,78296.02461,78.29602461,7.829602461,416.54,0.4165,0.04,,,,
8/11/2016,,T2,N,26.1,34.9,30.5,4.1275,0,18.5,18.5,990,0.990,54,0.005,60,2.046,1214.339,0.284,,,,,,,,,,,,,,,,,
8/11/2016,,T3,N,26.1,34.9,30.5,4.1275,0,18.5,18.5,990,0.990,54,0.005,120,2.091,1378.262,0.282,,,,,,,,,,,,,,,,,
8/11/2016,,T4,N,26.1,34.9,30.5,4.1275,0,18.5,18.5,990,0.990,54,0.005,180,,,0.243,,,,,,,,,,,,,,,,,
8/11/2016,18P,T1,P,26,33,29.5,4.1275,0,19.0,19.0,1017,1.017,54,0.005,30,2.106,291.555,1.519,-0.002,-0.557,-0.00849697,30.26194399,158.6329579,0.158632958,0.015863296,21966.35892,21.96635892,2.196635892,267.06,0.2671,0.03,,,,
8/11/2016,,T2,P,26,33,29.5,4.1275,0,19.0,19.0,1017,1.017,54,0.005,60,2.707,432.599,,,,,,,,,,,,,,,,,,
8/11/2016,,T3,P,26,33,29.5,4.1275,0,19.0,19.0,1017,1.017,54,0.005,120,2.031,216.206,0.275,,,,,,,,,,,,,,,,,
8/11/2016,,T4,P,26,33,29.5,4.1275,0,19.0,19.0,1017,1.017,54,0.005,180,2.127,286.569,0.313,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
